"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
12180,12180,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12181,12181,"MALIGN",54669,54669,1,1,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12182,12183,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12183,12182,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12184,12184,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12185,12185,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12186,12186,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12187,12187,"MALIGN",54669,54669,1,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
12188,12188,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12189,12189,"MALIGN",64180,64180,1,0,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12190,12191,"MALIGN",64180,64180,0,1,"5.71","5.71","92.00","0.00","0.09",1,"MALIGN"
12191,12190,"MALIGN",54669,54669,0,0,"4.90","4.90","92.00","0.00","0.09",792,"MALIGN"
3803,3802,"MALIGN",64181,64181,1,0,"6.78","6.78","1.00","0.00","0.08",1,"MALIGN"
14972,14972,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
14977,14977,"MALIGN",54669,54669,1,0,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
14981,14982,"MALIGN",54669,54669,1,0,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
14985,14985,"MALIGN",54669,54669,1,0,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
14989,14989,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
14993,14993,"MALIGN",54669,54669,0,0,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
14997,14997,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15001,15001,"MALIGN",54671,54671,0,0,"3.61","3.61","330.00","0.00","0.13",794,"BENIGN"
15008,15007,"MALIGN",64180,64180,1,0,"4.21","4.21","330.00","0.00","0.13",1,"BENIGN"
15012,15012,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15016,15016,"MALIGN",54669,54669,1,1,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
15020,15020,"MALIGN",54669,54669,1,0,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
15024,15024,"MALIGN",54669,54669,1,0,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
15028,15028,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15032,15033,"MALIGN",54669,54669,1,1,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
15040,15040,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15044,15044,"MALIGN",54669,54669,0,0,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
15048,15048,"MALIGN",54669,54669,1,1,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
15051,15050,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15055,15055,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15059,15059,"MALIGN",64180,64180,1,0,"4.20","4.20","330.00","0.00","0.13",1,"BENIGN"
15063,15063,"MALIGN",54657,54657,1,0,"3.60","3.60","330.00","0.00","0.13",795,"BENIGN"
15067,15067,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15071,15072,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15075,15076,"MALIGN",64180,64180,0,1,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15079,15079,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15083,15083,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15087,15088,"MALIGN",64180,64180,1,0,"5.71","5.71","330.00","0.00","0.13",1,"MALIGN"
15091,15090,"MALIGN",54669,54669,1,0,"3.59","3.59","330.00","0.00","0.13",795,"BENIGN"
15095,15095,"MALIGN",64180,64180,1,0,"4.19","4.19","330.00","0.00","0.13",1,"BENIGN"
15099,15099,"MALIGN",54664,54664,1,1,"3.63","3.63","330.00","0.00","0.13",793,"BENIGN"
15104,15104,"MALIGN",64180,64180,1,0,"4.18","4.18","330.00","0.00","0.13",1,"BENIGN"
