"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
2162,2162,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2163,2163,"BENIGN",64190,64190,0,1,"2.32","2.32","5.00","0.00","0.25",1,"BENIGN"
2164,2165,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2165,2164,"BENIGN",65046,65046,1,1,"1.74","1.74","5.00","0.00","0.25",106,"BENIGN"
2166,2166,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2167,2167,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",106,"BENIGN"
2168,2168,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2169,2169,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",106,"BENIGN"
2170,2170,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2172,2172,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2173,2173,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2174,2174,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2175,2175,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",106,"BENIGN"
2176,2176,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.24",1,"BENIGN"
2177,2177,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.24",106,"BENIGN"
2178,2178,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.24",1,"BENIGN"
2179,2179,"BENIGN",64190,64190,1,0,"2.34","2.34","5.00","0.00","0.25",1,"BENIGN"
2180,2180,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",106,"BENIGN"
2181,2181,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
1812,1812,"BENIGN",502,502,1,0,"1.16","1.16","5.00","0.00","0.58",1,"BENIGN"
1833,1833,"BENIGN",502,502,1,0,"1.16","1.16","5.00","0.00","0.58",1,"BENIGN"
1854,1855,"BENIGN",65046,65046,1,0,"1.72","1.72","5.00","0.00","0.25",91,"BENIGN"
2182,2182,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2183,2183,"BENIGN",64190,64190,0,1,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2184,2184,"BENIGN",65046,65046,1,1,"1.74","1.74","5.00","0.00","0.25",107,"BENIGN"
2185,2185,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2187,2188,"BENIGN",64190,64190,1,0,"2.33","2.33","5.00","0.00","0.25",1,"BENIGN"
2188,2187,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",107,"BENIGN"
2189,2189,"BENIGN",65046,65046,1,0,"1.75","1.75","5.00","0.00","0.25",107,"BENIGN"
2190,2190,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2191,2192,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2192,2191,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
2193,2193,"BENIGN",502,502,1,0,"1.17","1.17","5.00","0.00","0.57",1,"BENIGN"
2194,2194,"BENIGN",509,509,1,0,"0.59","0.59","5.00","0.00","0.57",2,"BENIGN"
