"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
15289,25290,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15290,25292,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",257,"NEW"
15291,25291,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15292,25293,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15293,25294,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.42",1,"NEW"
15294,25296,"BENNING",65046,65046,1,1,"0.41","0.41","844.00","0.00","1.04",258,"NEW"
15295,25295,"BENNING",64190,64190,0,1,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15296,25297,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15297,25298,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15298,25299,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",258,"NEW"
15299,25301,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",258,"NEW"
15300,25300,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15301,25302,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.42",1,"NEW"
15302,25303,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.42",2,"NEW"
15303,25304,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.41",1,"NEW"
15304,25306,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.41",2,"NEW"
15305,25305,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.41",1,"NEW"
15306,25307,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",258,"NEW"
15307,25309,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",258,"NEW"
15308,25308,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15309,25311,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15310,25310,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15311,25312,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",258,"NEW"
15312,25313,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15313,25314,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.41",1,"NEW"
15314,25315,"BENNING",64190,64190,0,1,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15315,25316,"BENNING",65046,65046,1,1,"0.41","0.41","844.00","0.00","1.04",259,"NEW"
15316,25317,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15317,25318,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15318,25319,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",259,"NEW"
15319,25320,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15320,25321,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",259,"NEW"
15321,25322,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.41",1,"NEW"
15322,25323,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.41",2,"NEW"
15323,25324,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.41",1,"NEW"
15324,25325,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.41",1,"NEW"
15325,25326,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.41",2,"NEW"
15326,25328,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.04",1,"NEW"
15327,25327,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",259,"NEW"
15328,25329,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.04",259,"NEW"
