"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
190,189,"BENIGN",65046,65046,1,0,"3.77","3.77","2.00","0.00","0.12",8,"NEW"
191,191,"BENIGN",502,502,1,0,"1.83","1.83","2.00","0.00","0.32",1,"NEW"
192,192,"BENIGN",64191,64191,0,1,"4.71","4.71","2.00","0.00","0.12",1,"NEW"
193,193,"BENIGN",65048,65048,1,1,"3.57","3.57","2.00","0.00","0.12",9,"NEW"
194,194,"BENIGN",64192,64192,1,0,"4.79","4.79","2.00","0.00","0.12",1,"NEW"
195,195,"BENIGN",64192,64192,1,0,"4.79","4.79","2.00","0.00","0.12",1,"NEW"
196,197,"BENIGN",64193,64193,1,0,"4.86","4.86","2.00","0.00","0.12",1,"NEW"
197,196,"BENIGN",65047,65047,1,0,"3.71","3.71","2.00","0.00","0.12",9,"NEW"
198,198,"BENIGN",65047,65047,1,0,"3.71","3.71","2.00","0.00","0.12",9,"NEW"
199,199,"BENIGN",502,502,1,0,"1.71","1.71","2.00","0.00","0.35",1,"NEW"
200,201,"BENIGN",502,502,1,0,"1.79","1.79","2.00","0.00","0.34",1,"NEW"
201,200,"BENIGN",509,509,1,0,"1.21","1.21","2.00","0.00","0.34",1,"NEW"
202,202,"BENIGN",502,502,1,0,"1.79","1.79","2.00","0.00","0.33",1,"NEW"
203,203,"BENIGN",509,509,1,0,"1.29","1.29","2.00","0.00","0.33",1,"NEW"
204,204,"BENIGN",65046,65046,1,0,"3.60","3.60","2.00","0.00","0.12",9,"NEW"
206,205,"BENIGN",64191,64191,1,0,"4.67","4.67","2.00","0.00","0.12",1,"NEW"
205,206,"BENIGN",65046,65046,1,0,"3.60","3.60","2.00","0.00","0.12",9,"NEW"
207,207,"BENIGN",64190,64190,1,0,"4.73","4.73","2.00","0.00","0.12",1,"NEW"
208,209,"BENIGN",65046,65046,1,0,"3.67","3.67","2.00","0.00","0.12",9,"NEW"
209,208,"BENIGN",64190,64190,1,0,"4.80","4.80","2.00","0.00","0.12",1,"NEW"
210,210,"BENIGN",64190,64190,1,0,"4.87","4.87","2.00","0.00","0.12",1,"NEW"
211,211,"BENIGN",64191,64191,0,1,"4.93","4.93","2.00","0.00","0.12",1,"NEW"
212,212,"BENIGN",65048,65048,1,1,"3.73","3.73","2.00","0.00","0.12",10,"NEW"
213,213,"BENIGN",64192,64192,1,0,"5.00","5.00","2.00","0.00","0.11",1,"NEW"
214,214,"BENIGN",64192,64192,1,0,"5.00","5.00","2.00","0.00","0.11",1,"NEW"
215,215,"BENIGN",65047,65047,1,0,"3.62","3.62","2.00","0.00","0.12",10,"NEW"
216,217,"BENIGN",65047,65047,1,0,"3.62","3.62","2.00","0.00","0.12",10,"NEW"
217,216,"BENIGN",64193,64193,1,0,"4.75","4.75","2.00","0.00","0.12",1,"NEW"
218,218,"BENIGN",502,502,1,0,"1.80","1.80","2.00","0.00","0.33",1,"NEW"
219,219,"BENIGN",509,509,1,0,"1.33","1.33","2.00","0.00","0.33",1,"NEW"
220,220,"BENIGN",502,502,1,0,"1.80","1.80","2.00","0.00","0.33",1,"NEW"
221,221,"BENIGN",509,509,1,0,"1.33","1.33","2.00","0.00","0.33",1,"NEW"
222,222,"BENIGN",65046,65046,1,0,"3.75","3.75","2.00","0.00","0.12",10,"NEW"
223,223,"BENIGN",64190,64190,1,0,"4.94","4.94","2.00","0.00","0.12",1,"NEW"
224,224,"BENIGN",65046,65046,1,0,"3.81","3.81","2.00","0.00","0.12",10,"NEW"
225,225,"BENIGN",64190,64190,1,0,"4.94","4.94","2.00","0.00","0.12",1,"NEW"
226,228,"BENIGN",64190,64190,1,0,"5.00","5.00","2.00","0.00","0.11",1,"NEW"
227,226,"BENIGN",64190,64190,1,0,"5.00","5.00","2.00","0.00","0.11",1,"NEW"
228,227,"BENIGN",65046,65046,1,0,"3.81","3.81","2.00","0.00","0.11",10,"NEW"
229,229,"BENIGN",502,502,1,0,"1.87","1.87","2.00","0.00","0.32",1,"NEW"
230,230,"BENIGN",64190,64190,0,1,"4.50","4.50","2.00","0.00","0.13",1,"NEW"
231,231,"BENIGN",65048,65048,1,1,"3.44","3.44","2.00","0.00","0.13",11,"NEW"
232,232,"BENIGN",64192,64192,1,0,"4.61","4.61","2.00","0.00","0.12",1,"NEW"
233,233,"BENIGN",64192,64192,1,0,"4.61","4.61","2.00","0.00","0.12",1,"NEW"
234,234,"BENIGN",65047,65047,1,0,"3.56","3.56","2.00","0.00","0.12",11,"NEW"
235,235,"BENIGN",64192,64192,1,0,"4.67","4.67","2.00","0.00","0.12",1,"NEW"
236,236,"BENIGN",65047,65047,1,0,"3.56","3.56","2.00","0.00","0.12",11,"NEW"
237,237,"BENIGN",502,502,1,0,"1.71","1.71","2.00","0.00","0.37",1,"NEW"
238,238,"BENIGN",509,509,1,0,"1.17","1.17","2.00","0.00","0.36",1,"NEW"
239,239,"BENIGN",502,502,1,0,"1.72","1.72","2.00","0.00","0.35",1,"NEW"
240,240,"BENIGN",502,502,1,0,"1.72","1.72","2.00","0.00","0.35",1,"NEW"
241,241,"BENIGN",509,509,1,0,"1.22","1.22","2.00","0.00","0.35",1,"NEW"
